"02096051 n02096051_3538 500 374 Airedale,103,98,395,311"
"%s %s 500 378 Shetland_sheepdog,188,37,430,327"
"02097047 n02097047_6434 500 371 miniature_schnauzer,113,44,348,332"
"02095314 n02095314_2803 300 280 wire-haired_fox_terrier,31,22,283,260"
029358415 n029811834_2463
"02099429 n02099429_159 250 212 curly-coated_retriever,18,47,244,205"
"02111500 n02111500_260 500 321 Great_Pyrenees,0,26,400,320"
"02085782 n02085782_2715 480 600 Japanese_spaniel,62,77,432,539"
021416217 n026310789_2816
023414564 n021115791_3897
"02107683 n02107683_4411 500 333 Bernese_mountain_dog,227,52,440,331"
"02110063 n02110063_12694 463 500 malamute,71,12,461,498"
"02111500 n02111500_8610 500 471 Great_Pyrenees,75,107,400,418"
"02108422 n02108422_4064 200 281 bull_mastiff,6,5,189,274"
"02111889 n02111889_5776 400 300 Samoyed,71,17,335,288"
025245526 n023105546_6464
021596009 n024563127_9685
024713507 n029723074_1522
026768733 n027407360_6303
"02085782 n02085782_2491 386 291 Japanese_spaniel,51,15,342,281"
"02087046 n02087046_3944 500 375 toy_terrier,68,17,396,374"
"02098413 n02098413_16076 375 500 Lhasa,32,48,373,498"
"02112018 n02112018_10158 320 480 Pomeranian,70,0,315,428"
"02085620 n02085620_4814 239 252 Chihuahua,25,19,221,238"
"02099429 n02099429_3159 190 198 curly-coated_retriever,2,5,189,197"
"02099601 n02099601_1259 750 562 golden_retriever,153,119,547,491"
"02097298 n02097298_946 500 334 Scotch_terrier,275,169,416,244 Scotch_terrier,121,73,241,245"
"02087394 n02087394_9128 500 333 Rhodesian_ridgeback,257,97,323,265 Rhodesian_ridgeback,0,106,297,331"
"02094258 n02094258_1985 500 411 Norwich_terrier,108,17,476,371"
"02110958 n02110958_13721 500 333 pug,216,70,406,332 pug,129,36,237,223"
"02095570 n02095570_4279 500 375 Lakeland_terrier,255,166,345,374"
"02088364 n02088364_639 1280 853 beagle,0,145,1022,850"
"02105251 n02105251_8643 918 714 briard,91,51,734,617"
"02111500 n02111500_5812 333 500 Great_Pyrenees,35,163,331,435"
"02107574 n02107574_1669 375 500 Greater_Swiss_Mountain_dog,76,200,328,425"
023574839 n027805548_4163
"02112706 n02112706_1303 500 375 Brabancon_griffon,135,42,342,309"
"02086910 n02086910_5942 500 375 papillon,35,23,446,368"
"02111500 n02111500_32 500 375 Great_Pyrenees,204,111,276,238"
028520909 n027577184_9951
# 30
021765294 n025636376_2056
"02087046 n02087046_6205 299 324 toy_terrier,50,40,211,269"
"02111277 n02111277_3056 500 375 Newfoundland,1,102,358,372"
"02096177 n02096177_790 500 333 cairn,91,12,352,327"
"02096585 n02096585_1172 500 333 Boston_bull,191,70,262,210"
"02093428 n02093428_712 500 375 American_Staffordshire_terrier,26,92,345,374"
027544780 n02322332_794
"02093754 n02093754_3442 500 375 Border_terrier,31,0,499,374"
027473030 n027214894_1236
027207846 n026282874_9695
025999704 n028772071_1584
"02091467 n02091467_4362 500 375 Norwegian_elkhound,27,77,457,340"
027775952 n02424709_9393
"02091467 n02091467_2985 500 333 Norwegian_elkhound,49,83,322,315"
022042090 n024771959_8278
# 3
"02094114 n02094114_1637 500 388 Norfolk_terrier,28,39,458,387"
"02106662 n02106662_808 450 450 German_shepherd,1,5,418,448"
"02096294 n02096294_3137 208 299 Australian_terrier,0,17,207,298"
021535416 n028842331_2090
"02090721 n02090721_3470 325 400 Irish_wolfhound,16,12,292,367"
"02101006 n02101006_267 500 375 Gordon_setter,176,66,351,374 Gordon_setter,349,157,498,374 Gordon_setter,0,2,170,374"
"02099601 n02099601_8181 450 726 golden_retriever,96,34,413,715"
"02090379 n02090379_5504 500 333 redbone,12,32,498,285"
"02102973 n02102973_3750 375 500 Irish_water_spaniel,112,28,373,498"
029058786 n025488375_5819
"02091244 n02091244_2934 567 425 Ibizan_hound,112,0,444,423"
"02102177 n02102177_2766 500 334 Welsh_springer_spaniel,97,128,269,333"
"02112137 n02112137_3570 371 500 chow,76,121,275,423"
"02100583 n02100583_12047 500 375 vizsla,294,122,458,327 vizsla,40,120,294,327"
028621237 n028192845_6576
"02113023 n02113023_15926 753 800 Pembroke,124,70,650,670"
"02112018 n02112018_2483 500 375 Pomeranian,141,0,391,334"
023094146 n023470888_4921
021898585 n026501213_8646
"02091032 n02091032_11119 500 375 Italian_greyhound,72,75,490,367"
"02116738 n02116738_9603 1163 782 African_hunting_dog,0,25,1147,780"
"02106030 n02106030_17733 500 375 collie,108,1,400,373"
"02110627 n02110627_11211 200 156 affenpinscher,20,17,157,135"
027663326 n024987439_4358
"02108551 n02108551_658 500 343 Tibetan_mastiff,147,55,288,216 Tibetan_mastiff,283,70,423,197"
025194075 n024001019_2866
"02088632 n02088632_4414 500 375 bluetick,38,193,299,373"
"02100877 n02100877_2298 500 332 Irish_setter,174,113,310,271"
"02091134 n02091134_125 400 300 whippet,17,61,387,235"
"02105251 n02105251_8911 500 332 briard,82,0,499,331"
021732462 n021497311_9355
"02107142 n02107142_4663 320 213 Doberman,122,37,244,211"
"02098413 n02098413_333 500 333 Lhasa,130,42,418,309"
025450857 n027012870_2353
"02113712 n02113712_211 251 300 miniature_poodle,21,12,219,288"
"02096177 n02096177_6555 450 338 cairn,7,1,378,337"
"02092339 n02092339_7491 500 334 Weimaraner,180,39,371,333"
027495479 n024171057_7061
028578782 n028696667_8319
027969162 n029415356_2859
"02100735 n02100735_7075 500 500 English_setter,0,32,485,498"
"02086646 n02086646_3815 500 333 Blenheim_spaniel,183,111,381,320"
"02092002 n02092002_3343 500 375 Scottish_deerhound,38,59,362,373"
"02102480 n02102480_6027 615 368 Sussex_spaniel,339,150,524,317 Sussex_spaniel,517,1,614,210"
"02093647 n02093647_3166 600 400 Bedlington_terrier,141,77,475,384"
"02107142 n02107142_9621 272 200 Doberman,19,10,232,192"
023411054 n024121865_6867
"02089078 n02089078_4508 375 500 black-and-tan_coonhound,0,5,325,498"
023479301 n021667382_310
"02111500 n02111500_6769 500 333 Great_Pyrenees,64,57,499,301"
"02086646 n02086646_3 480 360 Blenheim_spaniel,100,67,273,313 Blenheim_spaniel,258,126,416,300"
"02099712 n02099712_7411 500 333 Labrador_retriever,0,22,458,332"
"02095570 n02095570_315 500 500 Lakeland_terrier,22,0,493,498"
"02116738 n02116738_1591 500 333 African_hunting_dog,123,121,479,290"
"02089867 n02089867_614 1350 1050 Walker_hound,270,68,956,879"
"02111500 n02111500_7591 375 500 Great_Pyrenees,51,57,333,498"
"02115913 n02115913_1334 500 333 dhole,141,69,499,332"
"02110063 n02110063_838 500 333 malamute,130,89,499,331"
"02095314 n02095314_2827 500 343 wire-haired_fox_terrier,141,30,497,332"
"02100877 n02100877_7636 500 375 Irish_setter,232,124,446,268"
"02091831 n02091831_97 365 500 Saluki,0,0,348,497"
028551991 n026532124_3249
021230351 n023372171_8610
"02105162 n02105162_575 500 376 malinois,21,12,487,361"
"02088364 n02088364_129 320 360 beagle,62,56,242,328"
"02101006 n02101006_2316 500 354 Gordon_setter,17,8,450,352"
022109685 n029267000_8134
022688436 n02857361_3681
"02113624 n02113624_2934 500 375 toy_poodle,0,1,381,373"
"02100236 n02100236_4566 500 375 German_short-haired_pointer,34,133,470,281"
"02093428 n02093428_1351 500 333 American_Staffordshire_terrier,58,40,474,313"
"02097474 n02097474_7374 500 375 Tibetan_terrier,20,1,498,342"
"02101388 n02101388_2171 480 320 Brittany_spaniel,46,96,425,306"
"02086079 n02086079_6096 500 333 Pekinese,151,73,377,257"
02837059 n028665467_7293
026521659 n024968764_7631
029250937 n028521886_8782
"02099429 n02099429_2838 500 375 curly-coated_retriever,136,110,219,246"
0245913 n026821738_4323
"02086240 n02086240_7954 500 333 Shih-Tzu,1,0,453,228"
027577550 n026124411_1859
"02097298 n02097298_8046 500 375 Scotch_terrier,0,0,483,372"
"02110185 n02110185_14283 334 500 Siberian_husky,22,61,263,487"
"02085620 n02085620_14413 640 853 Chihuahua,142,123,546,850"
"02111500 n02111500_2747 375 500 Great_Pyrenees,31,100,336,375"
"02092339 n02092339_2239 334 500 Weimaraner,1,177,302,498"
# 1438
028331712 n028242208_9066
"02102480 n02102480_5937 550 505 Sussex_spaniel,60,62,302,426"
"02110185 n02110185_6409 302 450 Siberian_husky,136,119,271,259"
022824952 n023041743_4807
"02086910 n02086910_4883 500 375 papillon,6,132,400,334"
0281699 n021335914_9641
"02102318 n02102318_7190 375 500 cocker_spaniel,37,52,372,433"
"02094114 n02094114_2990 500 375 Norfolk_terrier,0,0,477,372"
"02096177 n02096177_4420 500 422 cairn,207,170,498,420"
"02105641 n02105641_1295 314 500 Old_English_sheepdog,53,90,262,446"
"02100735 n02100735_9872 460 500 English_setter,12,158,442,433"
0281296 n021140939_258
024749780 n025052662_6353
026075466 n022462083_7529
023682208 n027948522_2945
"02096437 n02096437_960 600 426 Dandie_Dinmont,102,169,226,346 Dandie_Dinmont,216,154,464,386"
"02115641 n02115641_12634 500 375 dingo,103,29,491,353"
022853971 n022621863_3498
"02098413 n02098413_2047 500 375 Lhasa,83,95,285,374"
"02093428 n02093428_19569 500 332 American_Staffordshire_terrier,120,0,368,331"
# 533
027831244 n026975471_5412
# 1428
"02113023 n02113023_2012 316 500 Pembroke,0,268,221,498"
"02113023 n02113023_1659 500 333 Pembroke,195,26,387,332"
024777199 n022239355_6793
024018816 n027597300_5300
025874548 n028129846_531
029911737 n024111275_7046
"02105412 n02105412_251 500 378 kelpie,161,96,465,377"
"02091134 n02091134_14828 500 344 whippet,114,47,430,303"
"02097209 n02097209_746 500 375 standard_schnauzer,112,51,400,323"
"%s %s 256 211 otterhound,30,0,255,210"
"02108000 n02108000_1574 201 280 EntleBucher,12,0,183,278"
"02088466 n02088466_9576 500 333 bloodhound,22,69,427,328"
"02102318 n02102318_1691 388 500 cocker_spaniel,116,10,337,476"
"02092002 n02092002_5936 360 270 Scottish_deerhound,114,111,282,254"
021587396 n023968768_9904
"02107683 n02107683_4810 500 375 Bernese_mountain_dog,147,46,383,374"
"02090622 n02090622_4527 500 333 borzoi,36,49,282,315 borzoi,263,25,428,298"
"02090622 n02090622_391 432 288 borzoi,227,111,431,287"
"02107683 n02107683_2771 337 500 Bernese_mountain_dog,56,144,335,498"
"02086240 n02086240_12796 500 375 Shih-Tzu,76,96,451,374"
# 614
028039683 n028146648_1471
"%s %s 500 333 Shetland_sheepdog,234,110,448,331"
"02106662 n02106662_6931 500 384 German_shepherd,238,119,412,367"
025875531 n029560821_137
"02095889 n02095889_25 300 226 Sealyham_terrier,0,3,293,225"
"02107574 n02107574_798 333 500 Greater_Swiss_Mountain_dog,0,11,319,387"
02994083 n029910140_2755
"02115913 n02115913_5469 300 225 dhole,70,62,211,162"
027769673 n028115304_894
"02113712 n02113712_1748 516 440 miniature_poodle,13,16,503,432"
"02090622 n02090622_2337 225 243 borzoi,38,17,220,242"
"02105641 n02105641_13952 500 333 Old_English_sheepdog,65,41,307,318"
027072013 n026365061_6708
027481651 n025330470_4652
"02113624 n02113624_4112 375 500 toy_poodle,98,95,308,398"
"02099712 n02099712_389 500 375 Labrador_retriever,77,91,499,341"
"02093256 n02093256_3906 374 500 Staffordshire_bullterrier,7,62,333,458"
"02099849 n02099849_4519 500 375 Chesapeake_Bay_retriever,64,68,499,374"
# 797
"02102973 n02102973_1846 310 404 Irish_water_spaniel,34,36,272,382"
029167358 n023218343_1913
"02109961 n02109961_52 500 375 Eskimo_dog,0,19,479,374"
"02085782 n02085782_1521 191 178 Japanese_spaniel,2,3,189,169"
022312645 n02151081_7382
"02086910 n02086910_1449 336 500 papillon,16,26,272,497"
023718711 n0262949_8419
022273441 n025839602_8859
"02113624 n02113624_6248 500 452 toy_poodle,13,7,385,450"
"02098105 n02098105_1234 500 330 soft-coated_wheaten_terrier,151,62,301,233"
02718296 n022263943_841
"02099267 n02099267_1358 500 333 flat-coated_retriever,73,77,485,299"
"02110806 n02110806_4327 336 448 basenji,119,142,213,375"
# 147
027697151 n026056244_6595
021829475 n029686023_1667
"02086240 n02086240_11085 500 375 Shih-Tzu,120,65,330,280"
"%s %s 400 346 otterhound,13,1,396,340"
026209864 n029512325_9368
"02096051 n02096051_6502 500 397 Airedale,12,5,499,396"
028266682 n025435295_1061
"02112018 n02112018_2811 473 500 Pomeranian,242,153,471,456"
026442995 n023491346_5716
# 405
029903886 n023638507_2484
028004661 n024102287_9969
"02116738 n02116738_4796 375 500 African_hunting_dog,2,78,321,431 African_hunting_dog,0,200,242,417"
021657630 n028203277_8110
"02106382 n02106382_2343 414 350 Bouvier_des_Flandres,102,103,303,268"
# 1399
"02101556 n02101556_7986 366 500 clumber,2,27,359,490"
"02108422 n02108422_5221 500 334 bull_mastiff,2,2,499,333"
"02106382 n02106382_3803 200 268 Bouvier_des_Flandres,17,26,177,258"
"02111889 n02111889_1937 500 333 Samoyed,264,138,459,293 Samoyed,3,80,269,316"
"02093647 n02093647_2294 300 217 Bedlington_terrier,12,16,293,208"
023826568 n023002032_5130
026971468 n023930456_8937
027306343 n027883409_4619
"02110063 n02110063_18663 500 375 malamute,159,173,322,348"
"02110627 n02110627_10986 500 446 affenpinscher,150,79,344,372"
"02086646 n02086646_2955 250 250 Blenheim_spaniel,32,8,236,249"
"02112018 n02112018_6113 500 333 Pomeranian,57,28,465,299"
"02100877 n02100877_6417 333 500 Irish_setter,2,2,331,498"
025897673 n024985298_1102
"02107908 n02107908_2928 650 433 Appenzeller,82,0,388,430"
"02099429 n02099429_1259 500 375 curly-coated_retriever,122,64,283,373"
026722613 n024402496_7626
# 250
0262935 n027507199_9762
02248634 n029366640_329
022227226 n027192856_6818
"02102318 n02102318_2983 426 373 cocker_spaniel,88,60,259,345"
"02107908 n02107908_4895 500 333 Appenzeller,177,13,432,321"
"02100735 n02100735_7940 500 420 English_setter,0,74,398,388"
"02101556 n02101556_3708 500 375 clumber,0,0,428,374"
025289882 n022203687_7722
"02085936 n02085936_6892 500 333 Maltese_dog,107,39,404,332"
026252910 n029679211_8282
"02091244 n02091244_966 500 375 Ibizan_hound,127,2,332,311"
"02105251 n02105251_5864 223 259 briard,12,17,172,248"
"02097658 n02097658_8323 500 336 silky_terrier,187,40,366,292"
02633549 n02157610_7207
"02091831 n02091831_11224 352 500 Saluki,21,8,350,498"
"02110627 n02110627_11657 400 300 affenpinscher,42,16,279,295"
02799191 n029701389_6513
025904846 n025084746_6234
"02113023 n02113023_2416 500 301 Pembroke,136,0,484,300"
027649655 n029932961_820
"02110806 n02110806_518 500 375 basenji,207,2,452,214"
"02086646 n02086646_2236 409 307 Blenheim_spaniel,47,62,329,288"
"02095570 n02095570_4854 500 334 Lakeland_terrier,157,50,286,277"
"02100735 n02100735_4208 500 375 English_setter,198,126,326,352"
"02106166 n02106166_7105 500 375 Border_collie,103,74,411,374"
"02096051 n02096051_6334 478 500 Airedale,101,187,406,473"
"02085620 n02085620_4602 3264 2448 Chihuahua,1230,416,2541,2441"
022649339 n02405778_8191
"02112706 n02112706_895 500 375 Brabancon_griffon,34,3,430,374"
"02101006 n02101006_1707 500 375 Gordon_setter,193,102,282,277"
027587764 n024796770_4765
022345315 n026655527_5534
"%s %s 386 500 French_bulldog,6,3,375,493"
"02088238 n02088238_9635 500 460 basset,0,3,498,458"
"02111277 n02111277_7130 500 375 Newfoundland,38,148,351,343"
"02102480 n02102480_6620 375 500 Sussex_spaniel,53,91,373,498"
"02113186 n02113186_4628 500 375 Cardigan,78,138,431,336"
"02097130 n02097130_602 500 333 giant_schnauzer,82,100,449,312"
029179520 n022919002_7336
027501845 n023493829_1976
021380616 n027223110_8492
"02110806 n02110806_1845 375 500 basenji,22,95,293,448"
"02102040 n02102040_5133 375 500 English_springer,85,133,367,456"
"%s %s 350 331 English_foxhound,40,41,215,330 English_foxhound,187,112,330,330 English_foxhound,58,3,180,89"
"02113799 n02113799_1646 375 500 standard_poodle,28,13,373,498"
"02097298 n02097298_10965 500 375 Scotch_terrier,38,0,227,284 Scotch_terrier,227,51,370,221"
"%s %s 400 500 Shetland_sheepdog,0,3,397,497"
"02098413 n02098413_5802 500 333 Lhasa,17,1,375,332"
"02093991 n02093991_2765 500 357 Irish_terrier,6,29,486,336"
027400888 n028493181_9101
"02091467 n02091467_3090 220 294 Norwegian_elkhound,72,172,212,290"
"02105251 n02105251_6300 534 800 briard,126,52,472,772"
"02102177 n02102177_859 500 333 Welsh_springer_spaniel,87,21,403,290"
021474344 n027954937_7409
"02088094 n02088094_4450 500 324 Afghan_hound,156,98,499,323"
"02106030 n02106030_15622 500 332 collie,115,81,366,331"
027943299 n026954722_4808
"02092339 n02092339_1950 500 333 Weimaraner,132,25,400,332"
"02094114 n02094114_1743 375 500 Norfolk_terrier,26,27,366,403"
"02105162 n02105162_5470 500 375 malinois,0,0,499,374"
"02111889 n02111889_5474 500 375 Samoyed,138,54,490,373"
"02104029 n02104029_3427 240 181 kuvasz,9,17,182,165"
"02111129 n02111129_3797 432 504 Leonberg,54,48,365,448"
028437417 n02688436_3432
025085375 n028193093_789
"02102318 n02102318_8534 350 500 cocker_spaniel,0,103,276,497"
"02099601 n02099601_2796 500 375 golden_retriever,59,68,423,310"
# 244
029362531 n021270333_1155
"02111500 n02111500_1358 500 375 Great_Pyrenees,1,0,452,374"
"02091244 n02091244_4644 175 250 Ibizan_hound,7,92,167,248"
025397401 n023985389_5923
"02093859 n02093859_3110 350 243 Kerry_blue_terrier,140,127,225,188 Kerry_blue_terrier,258,95,336,161"
"02090721 n02090721_2047 500 375 Irish_wolfhound,101,114,403,373"
"02090622 n02090622_6408 341 444 borzoi,2,54,262,441"
02706438 n021712109_5975
"02098286 n02098286_3476 500 375 West_Highland_white_terrier,41,0,388,299"
"02088364 n02088364_9650 500 375 beagle,1,145,384,374"
028381233 n026226377_3714
026695404 n022548445_5559
"02104029 n02104029_1599 297 250 kuvasz,14,19,285,249"
028663548 n023717293_7828
"%s %s 500 375 Shetland_sheepdog,173,35,423,355"
"02092002 n02092002_5202 333 500 Scottish_deerhound,0,349,289,498"
# 352
023728509 n021676741_1575
"02105251 n02105251_224 500 333 briard,110,27,447,323"
"02097474 n02097474_8434 474 500 Tibetan_terrier,66,6,395,498"
"02093428 n02093428_4552 500 437 American_Staffordshire_terrier,51,35,420,434"
"02092002 n02092002_2129 334 500 Scottish_deerhound,55,77,332,497"
"02102480 n02102480_7189 1495 1186 Sussex_spaniel,106,400,1411,969"
"02098413 n02098413_13083 500 375 Lhasa,100,53,287,270 Lhasa,214,128,381,358"
"02112350 n02112350_7733 500 357 keeshond,52,65,484,353"
"%s %s 500 333 Shetland_sheepdog,148,16,499,332"
